0,WNDEF CYPRIAN,*,*,Resembling the ancient orgiastic worship of Aphrodite on Cyprus; Of or relating to Cyprus or its people or culture.,wndefs14.aiml
0,WNDEF ANGELUS,*,*,A prayer said 3 times a day by Roman Catholics in memory of the Annunciation.,wndefs14.aiml
0,WNDEF RUNCIBLE SPOON,*,*,A fork-like spoon with a cutting edge; coined by Edward Lear.,wndefs14.aiml
0,WNDEF BEWHISKER,*,*,Furnish something with whiskers.,wndefs14.aiml
0,WNDEF MACKEM,*,*,A native of Sunderland.,wndefs14.aiml
0,WNDEF TERRITORIALITY,*,*,The behavior of a male animal that defines and defends its territory.,wndefs14.aiml
0,WNDEF NORWEGIAN,*,*,A Scandinavian language that is spoken in Norway; A native or inhabitant of Norway; Of or relating to Norway or its people or culture or language.,wndefs14.aiml
0,WNDEF RELIGIOUS DOCTRINE,*,*,The written body of teachings of a religious group that are generally accepted by that group.,wndefs14.aiml
0,WNDEF SAILMAKER,*,*,A maker of sails.,wndefs14.aiml
0,WNDEF SMALL HOURS,*,*,The hours just after midnight.,wndefs14.aiml
0,WNDEF HAMSUN,*,*,Norwegian writer of novels (1859-1952).,wndefs14.aiml
0,WNDEF PFENNIG,*,*,100 pfennigs formerly equaled 1 Deutsche Mark in Germany.,wndefs14.aiml
0,WNDEF COMMUNICATING ARTERY,*,*,Any of three arteries in the brain that make up the circle of Willis.,wndefs14.aiml
0,WNDEF COUNT PER MINUTE,*,*,Frequency per minute.,wndefs14.aiml
0,WNDEF CLOUDLESS,*,*,Free from clouds.,wndefs14.aiml
0,WNDEF CLINICIAN,*,*,A practitioner (of medicine or psychology) who does clinical work instead of laboratory experiments.,wndefs14.aiml
0,WNDEF UNARMED,*,*,(used of persons or the military) not having or using arms.,wndefs14.aiml
0,WNDEF WALL STREET,*,*,Used to allude to the securities industry of the United States; A street in lower Manhattan where the New York Stock Exchange is located; symbol of American finance.,wndefs14.aiml
0,WNDEF FIBROMA,*,*,Nonmalignant tumor of connective tissue.,wndefs14.aiml
0,WNDEF TRAMWAY,*,*,A conveyance that transports passengers or freight in carriers suspended from cables and supported by a series of towers.,wndefs14.aiml
0,WNDEF HANDLED,*,*,Having a usually specified type of handle.,wndefs14.aiml
0,WNDEF DADO PLANE,*,*,A plane for making a dado groove.,wndefs14.aiml
0,WNDEF ILLEGIBILITY,*,*,Writing (print or handwriting) that cannot be deciphered.,wndefs14.aiml
0,WNDEF TRACTARIANISM,*,*,Principles of the founders of the Oxford movement as expounded in pamphlets called Tracts for the Times.,wndefs14.aiml
0,WNDEF ADDER'S TONGUE,*,*,Ferns with fertile spikes shaped like a snake's tongue.,wndefs14.aiml
0,WNDEF MUSTER CALL,*,*,A call of the names of personnel at a military assembly.,wndefs14.aiml
0,WNDEF PLAGE,*,*,The beach at a seaside resort.,wndefs14.aiml
0,WNDEF SAFETY VALVE,*,*,A valve in a container in which pressure can build up (as a steam boiler); it opens automatically when the pressure reaches a dangerous level.,wndefs14.aiml
0,WNDEF RETIE,*,*,Tie again or anew.,wndefs14.aiml
0,WNDEF RATTLEBRAINED,*,*,Lacking sense or discretion.,wndefs14.aiml
0,WNDEF HOLY PLACE,*,*,A sacred place of pilgrimage.,wndefs14.aiml
0,WNDEF LATERALIZATION,*,*,Localization of function on either the right or left sides of the brain.,wndefs14.aiml
0,WNDEF ACID-WASH,*,*,Wash something with acid so as to achieve a bleached look.,wndefs14.aiml
0,WNDEF CAT'S-PAW,*,*,A hitch in the middle of rope that has two eyes into which tackle can be hooked.,wndefs14.aiml
0,WNDEF PLASTIC LAMINATE,*,*,A laminate made by bonding plastic layers.,wndefs14.aiml
0,WNDEF NATIONAL INSTITUTE OF JUSTICE,*,*,The law enforcement agency that is the research and development branch of the Department of Justice.,wndefs14.aiml
0,WNDEF DISCIFORM,*,*,Having a round or oval shape like a disc.,wndefs14.aiml
0,WNDEF BOWFRONT,*,*,Having an outward curving front.,wndefs14.aiml
0,WNDEF CHILEAN MONETARY UNIT,*,*,Monetary unit in Chile.,wndefs14.aiml
0,WNDEF CATEGORICAL,*,*,Relating to or included in a category or categories.,wndefs14.aiml
0,WNDEF LEVER HANG,*,*,A hang performed on the rings with the body stationary in a horizontal position.,wndefs14.aiml
0,WNDEF NARRATOR,*,*,Someone who tells a story.,wndefs14.aiml
0,WNDEF CLINICAL PSYCHOLOGY,*,*,The branch of psychology concerned with the treatment of abnormal mentation and behavior.,wndefs14.aiml
0,WNDEF NEUTROPENIA,*,*,Leukopenia in which the decrease is primarily in number of neutrophils (the chief phagocytic leukocyte).,wndefs14.aiml
0,WNDEF INTENDED,*,*,Intentional or planned.,wndefs14.aiml
0,WNDEF YOKOHAMA,*,*,Port city on southeastern Honshu in central Japan.,wndefs14.aiml
0,WNDEF DOORLOCK,*,*,A lock on an exterior door.,wndefs14.aiml
0,WNDEF GENUS SUKSDORFIA,*,*,Small genus of rhizomatous herbs of northwestern America and South America.,wndefs14.aiml
0,WNDEF QUINQUAGESIMA,*,*,The Sunday before Ash Wednesday (the beginning of Lent).,wndefs14.aiml
0,WNDEF CALYPTRATE,*,*,Having a calyptra; Having calypters.,wndefs14.aiml
0,WNDEF POLYCONIC PROJECTION,*,*,A conic projection of a map having distances between meridians equal to those distance on a globe.,wndefs14.aiml
0,WNDEF INCOMPLETENESS,*,*,The state of being crude and incomplete and imperfect.,wndefs14.aiml
0,WNDEF GYRO,*,*,A Greek sandwich.,wndefs14.aiml
0,WNDEF GIANT CLAM,*,*,Giant clam inhabiting reefs in the southern Pacific weighing up to 500 pounds.,wndefs14.aiml
0,WNDEF NATURAL,*,*,Of a key containing no sharps or flats; A notation cancelling a previous sharp or flat; Someone regarded as certain to succeed; A first roll of 7 or 11 that immediately wins the stake; Being talented through inherited qualities; Related by blood; not adopted; In accordance with nature; relating to or concerning nature; Existing in or produced by nature; not artificial or imitation; Existing in or in conformity with nature or the observable world; neither supernatural nor magical; Functioning or occurring in a normal way; lacking abnormalities or deficiencies; (used especially of commodities) in the natural unprocessed condition; Unthinking; prompted by (or as if by) instinct.,wndefs14.aiml
0,WNDEF OCTANGULAR,*,*,Of or relating to or shaped like an octagon.,wndefs14.aiml
