0,WNDEF APIS,*,*,Type genus of the Apidae.,wndefs10.aiml
0,WNDEF MEGALOSAURIDAE,*,*,Megalosaurs.,wndefs10.aiml
0,WNDEF EXCEPTIONAL,*,*,Deviating widely from a norm of physical or mental ability; used especially of children below normal in intelligence.,wndefs10.aiml
0,WNDEF ALEXANDRINE,*,*,A line of verse that has six iambic feet.,wndefs10.aiml
0,WNDEF PEREGRINATE,*,*,Travel around#Comma through#Comma or over#Comma especially on foot.,wndefs10.aiml
0,WNDEF POSTAL CLERK,*,*,A clerk in a post office.,wndefs10.aiml
0,WNDEF ANGLE OF ATTACK,*,*,The acute angle between the direction of the undisturbed relative wind and the chord of an airfoil.,wndefs10.aiml
0,WNDEF INDEPENDENT,*,*,Free from external control and constraint; Of a clause; able to stand alone syntactically as a complete sentence; Not controlled by a party or interest group.,wndefs10.aiml
0,WNDEF KOLKHOZNIK,*,*,A member of a kolkhoz.,wndefs10.aiml
0,WNDEF SCUPPERNONG,*,*,Amber-green muscadine grape of southeastern United States.,wndefs10.aiml
0,WNDEF OVERREACH,*,*,Fail by aiming too high or trying too hard.,wndefs10.aiml
0,WNDEF APIA,*,*,The capital of Western Samoa.,wndefs10.aiml
0,WNDEF COMMON MACKEREL,*,*,Important food fish of the northern Atlantic and Mediterranean; its body is greenish-blue with dark bars and small if any scales.,wndefs10.aiml
0,WNDEF ARCHDUCHESS,*,*,A wife or widow of an archduke or a princess of the former ruling house of Austria.,wndefs10.aiml
0,WNDEF BLUBBERER,*,*,Someone who sniffles and weeps with loud sobs.,wndefs10.aiml
0,WNDEF ASTROCYTIC,*,*,Of or relating to or containing large star-shaped cells in the neuroglia.,wndefs10.aiml
0,WNDEF ASIAN,*,*,A native or inhabitant of Asia; Of or relating to or characteristic of Asia or the peoples of Asia or their languages or culture.,wndefs10.aiml
0,WNDEF NANTICOKE,*,*,The Algonquian language spoken by the Nanticoke and Conoy people; A member of the Algonquian people formerly of Maryland and eastern Delaware.,wndefs10.aiml
0,WNDEF KNOCK COLD,*,*,Knock something unconscious or senseless.,wndefs10.aiml
0,WNDEF ENDURANCE,*,*,The power to withstand hardship or stress.,wndefs10.aiml
0,WNDEF GET OUT,*,*,Express with difficulty.,wndefs10.aiml
0,WNDEF OBLIGATION,*,*,A legal agreement specifying a payment or action and the penalty for failure to comply; A personal relation in which one is indebted for a service or favor; The state of being obligated to do or pay something.,wndefs10.aiml
0,WNDEF UNATTRACTIVE,*,*,Lacking beauty or charm; Lacking power to arouse interest; Not appealing something to the senses.,wndefs10.aiml
0,WNDEF ASTRIDE,*,*,With one leg on each side; With the legs stretched far apart.,wndefs10.aiml
0,WNDEF BALL BEARING,*,*,Bearings containing small metal balls.,wndefs10.aiml
0,WNDEF COMPRESSIBLE,*,*,Capable of being compressed or made more compact; Capable of being easily compressed.,wndefs10.aiml
0,WNDEF CORNSTARCH,*,*,Starch prepared from the grains of corn; used in cooking as a thickener.,wndefs10.aiml
0,WNDEF TRAGEDIAN,*,*,An actor who specializes in tragic roles; A writer (especially a playwright) who writes tragedies.,wndefs10.aiml
0,WNDEF GULF OF TEHUANTEPEC,*,*,An arm of the Pacific in southern Mexico.,wndefs10.aiml
0,WNDEF DASYPROCTA,*,*,Type genus of the Dasyproctidae.,wndefs10.aiml
0,WNDEF VICARIAL,*,*,Of or relating to or characteristic of a vicar.,wndefs10.aiml
0,WNDEF SYMPATHY STRIKE,*,*,A strike in support of other workers who are on strike; a strike not resulting from direct grievances against the workers' employer.,wndefs10.aiml
0,WNDEF MANICHAEAN,*,*,An adherent of Manichaeism; Of or relating to Manichaeism.,wndefs10.aiml
0,WNDEF GUJARAT,*,*,An industrialized state in western India that includes parts of Bombay; A region of western India north of Bombay (bordering the Arabian Sea) where Gujarati is spoken.,wndefs10.aiml
0,WNDEF GRACELESSLY,*,*,In a graceless manner.,wndefs10.aiml
0,WNDEF HEARSAY RULE,*,*,A rule that declares not admissible as evidence any statement other than that by a witness.,wndefs10.aiml
0,WNDEF FLAVOR,*,*,The kinds of quarks and antiquarks.,wndefs10.aiml
0,WNDEF SALVINIA,*,*,Type genus of the Salviniaceae.,wndefs10.aiml
0,WNDEF VAULT,*,*,The act of jumping over an obstacle; A burial chamber (usually underground); Bound vigorously; An arched brick or stone ceiling or roof; A strongroom or compartment (often made of steel) for safekeeping of valuables; Jump across or leap over (an obstacle).,wndefs10.aiml
0,WNDEF GENUS SPADELLA,*,*,Marine worms resembling the sagittas but with a broader body and only one pair of lateral fins.,wndefs10.aiml
0,WNDEF CORVUS,*,*,A small quadrilateral constellation in the southern hemisphere near Virgo; Type genus of the Corvidae.,wndefs10.aiml
0,WNDEF PSYLLIDAE,*,*,Jumping plant lice.,wndefs10.aiml
0,WNDEF PHIDIAS,*,*,Ancient Greek sculptor (circa 500-432 BC).,wndefs10.aiml
0,WNDEF ARROGATE,*,*,Make undue claims to having.,wndefs10.aiml
0,WNDEF ACARINE,*,*,Mite or tick.,wndefs10.aiml
0,WNDEF INVOLUTION,*,*,The action of enfolding something; Reduction in size of an organ or part (as in the return of the uterus to normal size after childbirth); A long and intricate and complicated grammatical construction.,wndefs10.aiml
0,WNDEF ACARINA,*,*,Mites and ticks.,wndefs10.aiml
0,WNDEF TOP BRASS,*,*,The most important persons in a governing body.,wndefs10.aiml
0,WNDEF COLD-BLOODEDLY,*,*,In a cold-blooded manner.,wndefs10.aiml
0,WNDEF TIME SHEET,*,*,A record of the hours worked by employees.,wndefs10.aiml
0,WNDEF NEW ENGLAND CLAM CHOWDER,*,*,A thick chowder made with clams and potatoes and onions and salt pork and milk.,wndefs10.aiml
0,WNDEF NETTLE,*,*,Any of numerous plants having stinging hairs that cause skin irritation on contact (especially of the genus Urtica or family Urticaceae).,wndefs10.aiml
0,WNDEF LAFAYETTE,*,*,A university town in west central Indiana on the Wabash River; A town in south central Louisiana; settled by Acadians; French soldier who served under George Washington in the American Revolution (1757-1834).,wndefs10.aiml
0,WNDEF HOHENLINDEN,*,*,A town in Bavaria (near Munich); A battle during the Napoleonic Wars (1800); the French defeated the Austrians.,wndefs10.aiml
0,WNDEF MALOPTERURUS,*,*,Electric catfish.,wndefs10.aiml
0,WNDEF MESENTERIC VEIN,*,*,A tributary of the portal vein passing from the intestine between the two layers of mesentery.,wndefs10.aiml
0,WNDEF SILICON VALLEY,*,*,A region in California south of San Francisco that is noted for its concentration of high-technology industries.,wndefs10.aiml
0,WNDEF EULOGY,*,*,A formal expression of praise for someone who has died recently.,wndefs10.aiml
0,WNDEF BUNTAL,*,*,Fine white Philippine fiber from stalks of unopened leaves of talipot palms; used in making hats.,wndefs10.aiml
0,WNDEF NEPALESE,*,*,A native or inhabitant of Nepal; Of or pertaining to or characteristic of Nepal or its people or language or culture.,wndefs10.aiml
0,WNDEF PACK OF CARDS,*,*,A pack of 52 playing cards.,wndefs10.aiml
0,WNDEF SPONGE,*,*,Soak up something with a sponge; Gather sponges#Comma in the ocean; Wipe something with a sponge#Comma so as to clean or moisten; Erase something with a sponge; as of words on a blackboard; Primitive multicellular marine animal whose porous body is supported by a fibrous skeletal framework; usually occurs in sessile colonies.,wndefs10.aiml
0,WNDEF APEX,*,*,The point on the celestial sphere toward which the sun and solar system appear to be moving relative to the fixed stars.,wndefs10.aiml
0,WNDEF IDIOPATHIC,*,*,(of diseases) arising from an unknown cause.,wndefs10.aiml
