0,WNDEF NOUGAT,*,*,Nuts or fruit pieces in a sugar paste.,wndefs3.aiml
0,WNDEF RACKETY,*,*,Uncontrollably noisy.,wndefs3.aiml
0,WNDEF PAPERBOY,*,*,A boy who sells or delivers newspapers.,wndefs3.aiml
0,WNDEF MAIL CAR,*,*,A railway car in which mail is transported and sorted.,wndefs3.aiml
0,WNDEF WILLIES,*,*,Feelings of uneasiness.,wndefs3.aiml
0,WNDEF ERRATIC,*,*,Liable to sudden unpredictable change; Likely to perform unpredictably; Having no fixed course.,wndefs3.aiml
0,WNDEF NYCTANASSA,*,*,American night herons.,wndefs3.aiml
0,WNDEF JACK OF ALL TRADES,*,*,A person able to do a variety of different jobs acceptably well.,wndefs3.aiml
0,WNDEF NEOLIBERAL,*,*,A liberal who subscribes to neoliberalism; Having or showing belief in the need for economic growth in addition to traditional liberalistic values.,wndefs3.aiml
0,WNDEF WORK ANIMAL,*,*,An animal trained for and used for heavy labor.,wndefs3.aiml
0,WNDEF BURNT UMBER,*,*,Dark brown pigment obtained by heating umber.,wndefs3.aiml
0,WNDEF GOBBLE,*,*,The characteristic sound made by a turkey cock; Make a gurgling sound#Comma characteristic of turkeys; Eat hastily without proper chewing.,wndefs3.aiml
0,WNDEF PARISH,*,*,A local church community; The local subdivision of a diocese committed to one pastor.,wndefs3.aiml
0,WNDEF MOTORCYCLING,*,*,Riding a motorcycle.,wndefs3.aiml
0,WNDEF BABBITT,*,*,Line with a Babbitt metal.,wndefs3.aiml
0,WNDEF PILLOW FIGHT,*,*,A child's game of fighting with pillows.,wndefs3.aiml
0,WNDEF MALADJUSTED,*,*,Not well adjusted; Poorly adjusted to demands and stresses of daily living.,wndefs3.aiml
0,WNDEF ESTROGEN ANTAGONIST,*,*,An antagonist for estrogen that is used in the treatment of breast cancer.,wndefs3.aiml
0,WNDEF GREEK VALERIAN,*,*,Erect or spreading perennial of the eastern United States.,wndefs3.aiml
0,WNDEF BEDFAST,*,*,Confined to bed(by illness).,wndefs3.aiml
0,WNDEF SAGINAW,*,*,A town in east central Michigan on an arm of Lake Huron.,wndefs3.aiml
0,WNDEF CONVENTIONAL,*,*,Following accepted customs and proprieties; Conforming with accepted standards; Unimaginative and conformist; Using energy for propulsion or destruction that is not nuclear energy; In accord with or being a tradition or practice accepted from the past.,wndefs3.aiml
0,WNDEF AWFULNESS,*,*,A quality of extreme unpleasantness.,wndefs3.aiml
0,WNDEF MAGNIFICIO,*,*,A person of distinguished rank or appearance.,wndefs3.aiml
0,WNDEF REDE,*,*,Give advice to something; Give an interpretation or explanation to something.,wndefs3.aiml
0,WNDEF CELLULOSID,*,*,Of or containing or made from cellulose.,wndefs3.aiml
0,WNDEF SABBATH,*,*,A day of rest and worship.,wndefs3.aiml
0,WNDEF FENNIC,*,*,One of two branches of the Finno-Ugric languages; a family of languages including Finnish and Estonian (but not Hungarian).,wndefs3.aiml
0,WNDEF BURGLARIZE,*,*,Commit a burglary; enter and rob a dwelling.,wndefs3.aiml
0,WNDEF GEOPHYTE,*,*,A perennial plant that propagates by underground bulbs or tubers or corms.,wndefs3.aiml
0,WNDEF MINING,*,*,The act of extracting ores or coal etc from the earth; Laying explosive mines in concealed places to destroy enemy personnel and equipment.,wndefs3.aiml
0,WNDEF BENEDICT XV,*,*,Pope who founded the Vatican service for prisoners of war during World War I (1854-1922).,wndefs3.aiml
0,WNDEF PARITY,*,*,Functional equality; A relation between a pair of integers; The number of liveborn children a woman has delivered.,wndefs3.aiml
0,WNDEF SCOPE,*,*,An area in which something acts or operates or has power or control:.,wndefs3.aiml
0,WNDEF ASPIRATOR,*,*,A pump that draws air or another gas through a liquid.,wndefs3.aiml
0,WNDEF RIGHT-ANGLED,*,*,Forming a right angle or containing one or more right angles.,wndefs3.aiml
0,WNDEF CUSHING'S DISEASE,*,*,A glandular disorder caused by excessive ACTH resulting in greater than normal functioning of the adrenal gland; characterized by obesity.,wndefs3.aiml
0,WNDEF ALGOMETER,*,*,Device for measuring pain caused by pressure.,wndefs3.aiml
0,WNDEF FACTOR OF PROPORTIONALITY,*,*,The constant value of the ratio of two proportional quantities x and y; usually written y = kx#Comma where k is the factor of proportionality.,wndefs3.aiml
0,WNDEF COMBURENT,*,*,Supporting combustion.,wndefs3.aiml
0,WNDEF REAM,*,*,A large quantity of written matter; Enlarge something with a reamer; Squeeze the juice out (of a fruit) with a reamer; A quantity of paper; 480 or 500 sheets; one ream equals 20 quires; Remove by making a hole with a reamer.,wndefs3.aiml
0,WNDEF COURSE OF LECTURES,*,*,A series of lectures dealing with a subject.,wndefs3.aiml
0,WNDEF REAL,*,*,An old small silver Spanish coin; Capable of being treated as fact; Being or occurring in fact or actuality; having verified existence; not illusory; No less than what is stated; worthy of the name; Being value measured in terms of purchasing power; Not to be taken lightly; (of property) fixed or immovable.,wndefs3.aiml
0,WNDEF DEMOSTHENIC,*,*,Of or relating to Demosthenes or his oratory.,wndefs3.aiml
0,WNDEF DESMODUS,*,*,Type genus of the Desmodontidae.,wndefs3.aiml
0,WNDEF CITIFIED,*,*,Being or having the customs or manners or dress of a city person.,wndefs3.aiml
0,WNDEF SCHUMPETER,*,*,United States economist (born in Czechoslovakia) (1883-1950).,wndefs3.aiml
0,WNDEF GAUSSIAN,*,*,Of or relating to Karl Gauss or his mathematical theories of magnetics or electricity or astronomy or probability.,wndefs3.aiml
0,WNDEF SCOOP,*,*,A large ladle; The shovel or bucket of dredge or backhoe; A hollow concave shape made by removing something; Take out something or up with or as if with a scoop.,wndefs3.aiml
0,WNDEF COACT,*,*,Act together#Comma as of organisms.,wndefs3.aiml
0,WNDEF READ,*,*,Obtain data from magnetic tapes; Indicate a certain reading; of gauges and instruments; Something that is read; To hear and understand; Interpret something that is written or printed; Look at#Comma interpret something#Comma and say out loud something that is written or printed; Interpret the significance of#Comma as of palms#Comma tea leaves#Comma intestines#Comma the sky; also of human behavior; Audition for a stage role by reading parts of a role; Have or contain a certain wording or form.,wndefs3.aiml
0,WNDEF STERNINAE,*,*,Terns.,wndefs3.aiml
0,WNDEF CRANNIED,*,*,Having small chinks or crannies (especially in or between rocks or stones).,wndefs3.aiml
0,WNDEF REHABILITATION,*,*,The restoration of someone to a useful place in society; The treatment of physical disabilities by massage and electrotherapy and exercises; Vindication of a person's character and the re-establishment of that person's reputation.,wndefs3.aiml
0,WNDEF MILITARY SERVICE,*,*,Land tenure by service in the lord's army; A force that is a branch of the armed forces.,wndefs3.aiml
0,WNDEF PENETRATING TRAUMA,*,*,Injury incurred when an object (as a knife or bullet or shrapnel) penetrates into the body.,wndefs3.aiml
0,WNDEF VASOCONSTRICTION,*,*,Decrease in the diameter of blood vessels.,wndefs3.aiml
0,WNDEF PLATTER,*,*,A large shallow dish used for serving food.,wndefs3.aiml
0,WNDEF MINION,*,*,A servile or fawning dependant.,wndefs3.aiml
0,WNDEF UNGREGARIOUS,*,*,(of animals) not gregarious; (of plants) growing together in groups that are not close together; Not disposed something to seek company.,wndefs3.aiml
0,WNDEF COACH,*,*,Someone in charge of training an athlete or a team; Drive a coach; A carriage pulled by four horses with one driver; A person who gives private instruction (as in singing or acting); Teach and supervise (someone) ; act as a trainer or coach (to) #Comma as in sports.,wndefs3.aiml
0,WNDEF REAR,*,*,The back of a military formation or procession; Bring up; The side that goes last or is not normally seen; The side of an object that is opposite its front; Stand up on the hind legs#Comma of quadrupeds; Cause to rise up; Located in or toward the back or rear.,wndefs3.aiml
0,WNDEF INTERNMENT,*,*,Confinement during wartime.,wndefs3.aiml
0,WNDEF STARCHLIKE,*,*,Resembling starch.,wndefs3.aiml
0,WNDEF REAP,*,*,Gather something#Comma as of natural products; Get or derive.,wndefs3.aiml
0,WNDEF RUDRA,*,*,Father of the ; controller nature storm gods Marut ; sometimes identified with Siva.,wndefs3.aiml
0,WNDEF GOLDEN HANDSHAKE,*,*,A lucrative severance agreement offered to an employee (usually as an incentive to retire).,wndefs3.aiml
0,WNDEF SULFUROUS,*,*,Of or related to or containing sulfur or derived from sulfur.,wndefs3.aiml
0,WNDEF SWEET CHERRY,*,*,Any of several fruits of cultivated cherry trees that have sweet flesh.,wndefs3.aiml
0,WNDEF LIGULE,*,*,Any appendage to a plant that is shaped like a strap.,wndefs3.aiml
0,WNDEF TEACHING FELLOW,*,*,A graduate student with teaching responsibilities.,wndefs3.aiml
0,WNDEF APALACHICOLA ROSEMARY,*,*,Small shrub of Apalachicola River area in southeastern United States having highly aromatic pinkish flowers; a threatened species.,wndefs3.aiml
0,WNDEF TAKE ONE'S LUMPS,*,*,Suffer the results or consequences of one's behavior or actions.,wndefs3.aiml
0,WNDEF WHITE GOODS,*,*,Drygoods for household use that are typically made of white cloth; Large electrical home appliances (refrigerators or washing machines etc.) that are typically finished in white enamel.,wndefs3.aiml
0,WNDEF NONGRANULAR,*,*,Not having granules.,wndefs3.aiml
0,WNDEF INTRUDE,*,*,Thrust oneself in as if by force; Search or inquire in a meddlesome way.,wndefs3.aiml
0,WNDEF LATHI,*,*,Club consisting of a heavy stick (often bamboo) bound with iron; used by police in India.,wndefs3.aiml
0,WNDEF HEAD OF STATE,*,*,The chief public representative of a country who may also be the head of government.,wndefs3.aiml
0,WNDEF RECRUDESCENCE,*,*,A return of something after a period of abatement.,wndefs3.aiml
0,WNDEF PERCUSSION CAP,*,*,A detonator that explodes when struck.,wndefs3.aiml
0,WNDEF STANNIC,*,*,Of or relating to or containing tin.,wndefs3.aiml
0,WNDEF PARTICIPIAL,*,*,Of or relating to or consisting of participles.,wndefs3.aiml
0,WNDEF VISUAL AREA,*,*,The cortical area that receives information from the lateral geniculate body of the thalamus.,wndefs3.aiml
0,WNDEF HAPPEN,*,*,Come to pass; Come into being; become reality; Happen#Comma occur#Comma or be the case in the course of events or by chance; Chance to be or do something#Comma without intention or causation.,wndefs3.aiml
0,WNDEF RUNDLE,*,*,One of the crosspieces that form the steps of a ladder.,wndefs3.aiml
0,WNDEF COUNT OUT,*,*,Declare the loser.,wndefs3.aiml
0,WNDEF BUDAPEST,*,*,Capital and largest city of Hungary; located on the Danube River in north-central Hungary.,wndefs3.aiml
0,WNDEF UNMINDFULNESS,*,*,The trait of forgetting or ignoring your responsibilities.,wndefs3.aiml
0,WNDEF SHATTERED,*,*,Ruined something or disrupted.,wndefs3.aiml
0,WNDEF LACRIMAL DUCT,*,*,Any of several small ducts that carry tears from the lacrimal glands.,wndefs3.aiml
0,WNDEF LARGELEAF HOLLY,*,*,A holly tree.,wndefs3.aiml
0,WNDEF HONIARA,*,*,National capital of Solomon Islands.,wndefs3.aiml
0,WNDEF ROMULUS,*,*,Founder of Rome; suckled with his twin brother Remus by a wolf after their parents (Mars and Rhea Silvia) abandoned them; Romulus killed Remus in an argument over the building of Rome.,wndefs3.aiml
0,WNDEF CENTERPIECE,*,*,The central or most important feature; Something placed at the center of something else (as on a table).,wndefs3.aiml
0,WNDEF DANCE STEP,*,*,A sequence of foot movements that make up a particular dance.,wndefs3.aiml
0,WNDEF ZODIACAL,*,*,Relating to or included in the zodiac.,wndefs3.aiml
0,WNDEF LATHE,*,*,Machine tool for shaping metal or wood; the workpiece turns about a horizontal axis against a fixed tool.,wndefs3.aiml
0,WNDEF BIG BROWN BAT,*,*,Rather large North American brown bat; widely distributed.,wndefs3.aiml
0,WNDEF BANTI'S DISEASE,*,*,A disease characterized by congestion and enlargement of the spleen; accompanied by anemia or cirrhosis.,wndefs3.aiml
0,WNDEF THUNDERBIRD,*,*,The spirit of thunder and lightning believed by some Native Americans to take the shape of a great bird.,wndefs3.aiml
0,WNDEF CRUPPER,*,*,A strap from the back of a saddle passing under the horse's tail; prevents saddle from slipping forward.,wndefs3.aiml
0,WNDEF HIRING FREEZE,*,*,Freeze on hiring.,wndefs3.aiml
0,WNDEF RE-EXPLORE,*,*,Explore something anew.,wndefs3.aiml
0,WNDEF INTERNATIONAL ISLAMIC FRONT FOR JIHAD AGAINST JEWS AND CRUSADERS,*,*,A terrorist group organized by Osama bin Laden in 1998 that provided an umbrella organization for al-Qaeda and other militant groups in Egypt and Algeria and Pakistan and Bangladesh.,wndefs3.aiml
0,WNDEF RHYME,*,*,Correspondence in the sounds of two or more lines (especially final sounds); Compose rhymes; Be similar in sound#Comma especially with respect to the last syllable.,wndefs3.aiml
0,WNDEF JUXTAPOSED,*,*,Placed side by side often for comparison.,wndefs3.aiml
0,WNDEF PAPER CUTTER,*,*,A cutting implement for cutting sheets of paper to the desired size.,wndefs3.aiml
0,WNDEF ALGOMETRY,*,*,Measuring sensitivity to pain or pressure.,wndefs3.aiml
0,WNDEF SPECIAL EDUCATION,*,*,Education of physically or mentally handicapped children whose needs cannot be met in an ordinary classroom.,wndefs3.aiml
0,WNDEF JAWFISH,*,*,Small large-mouthed tropical marine fishes common along sandy bottoms; males brood egg balls in their mouths; popular aquarium fishes.,wndefs3.aiml
0,WNDEF VAN ALLEN,*,*,United States physicist who discovered two belts of charged particles from the solar wind trapped by the Earth's magnetic field (born in 1914).,wndefs3.aiml
0,WNDEF RIDLEY,*,*,A marine turtle.,wndefs3.aiml
0,WNDEF LARDNER,*,*,United States humorist and writer of satirical short stories (1885-1933).,wndefs3.aiml
0,WNDEF UNHARNESS,*,*,Remove the harness from something.,wndefs3.aiml
0,WNDEF VISCERAL LEISHMANIASIS,*,*,Leishmaniasis of the viscera.,wndefs3.aiml
0,WNDEF GLOBALIZATION,*,*,Growth to a global or worldwide scale.,wndefs3.aiml
0,WNDEF EROTICISM,*,*,A state of anticipation of sexuality.,wndefs3.aiml
0,WNDEF REED,*,*,A vibrator consisting of a thin strip of stiff material that vibrates to produce a tone when air streams over it; United States physician who proved that yellow fever is transmitted by mosquitoes (1851-1902); United States journalist who reported on the October Revolution from Petrograd in 1917; founded the Communist Labor Party in America in 1919; is buried in the Kremlin in Moscow (1887-1920).,wndefs3.aiml
0,WNDEF GNOCCHI,*,*,A small dumpling made of potato or flour or semolina that is boiled or baked and is usually served with a sauce or with grated cheese.,wndefs3.aiml
0,WNDEF REEF,*,*,Roll up (a portion of a sail) in order to reduce its area; Lower and bring partially inboard.,wndefs3.aiml
0,WNDEF TE KANAWA,*,*,New Zealand operatic soprano (born in 1944).,wndefs3.aiml
0,WNDEF LATER,*,*,Comparative of the adverb late.,wndefs3.aiml
0,WNDEF FALLA,*,*,Spanish composer and pianist (1876-1946).,wndefs3.aiml
0,WNDEF REEK,*,*,Smell badly and offensively; Be wet with sweat or blood#Comma as of one's face; Give off smoke#Comma fumes#Comma warm vapour#Comma steam#Comma etc..,wndefs3.aiml
0,WNDEF GYROMITRA FASTIGIATA,*,*,A lorchel with deep brownish red fertile part and white stalk.,wndefs3.aiml
0,WNDEF REEL,*,*,Wind something onto or off a reel; Winder consisting of a revolving spool with a handle; attached to a fishing rod; A roll of photographic film holding a series of frames to be projected by a movie projector; Music composed for dancing a reel; A lively dance of Scottish Highlanders; marked by circular moves and gliding steps.,wndefs3.aiml
0,WNDEF PREEMPTION,*,*,A prior appropriation of something; The right to purchase something in advance of others; The right of a government to seize or appropriate something (as property); The judicial principle asserting the supremacy of federal over state legislation on the same subject.,wndefs3.aiml
0,WNDEF ETHOLOGY,*,*,The branch of zoology that studies the behavior of animals in their natural habitats.,wndefs3.aiml
0,WNDEF OVULATION,*,*,The expulsion of an ovum from the ovary (usually midway in the menstrual cycle).,wndefs3.aiml
0,WNDEF BAVARIAN BLUE,*,*,Blue cheese of Bavaria.,wndefs3.aiml
0,WNDEF ARTIFACT,*,*,A man-made object taken as a whole.,wndefs3.aiml
0,WNDEF WESTERN SAXIFRAGE,*,*,Saxifrage having loose clusters of white flowers on hairy stems growing from a cluster of basal leaves; moist slopes of western North America.,wndefs3.aiml
0,WNDEF NARCOLEPSY,*,*,A sleep disorder characterized by sudden and uncontrollable episodes of deep sleep.,wndefs3.aiml
0,WNDEF FALLS,*,*,The petals or sepals of a flower that bend downward (especially the outer perianth of an iris).,wndefs3.aiml
0,WNDEF TROPHOTROPISM,*,*,An orienting response to food.,wndefs3.aiml
0,WNDEF LATEX,*,*,A milky exudate from certain plants that coagulates on exposure to air.,wndefs3.aiml
0,WNDEF TICKLER COIL,*,*,A small coil in series with the anode of a vacuum tube and coupled to the grid to provide feedback.,wndefs3.aiml
0,WNDEF LIBREVILLE,*,*,The capital of Gabon.,wndefs3.aiml
0,WNDEF YUCATAN,*,*,A peninsula in Central America extending into the Gulf of Mexico between the Bay of Campeche and the Caribbean Sea.,wndefs3.aiml
0,WNDEF VICEROY,*,*,Governor of a country or province who rules as the representative of his or her king or sovereign; Showy American butterfly resembling the monarch but smaller.,wndefs3.aiml
0,WNDEF TENNIS PLAYER,*,*,An athlete who plays tennis.,wndefs3.aiml
0,WNDEF VARIABLE,*,*,A quantity that can assume any of a set of values; Something that is likely to vary; something that is subject to variation; Liable to or capable of change.,wndefs3.aiml
0,WNDEF SCOLD,*,*,Someone (especially a woman) who annoys people by constantly finding fault.,wndefs3.aiml
0,WNDEF THYROIDITIS,*,*,Inflammation of the thyroid gland.,wndefs3.aiml
0,WNDEF SCAVENGE,*,*,Remove unwanted substances from something; Feed on carrion or refuse; Clean refuse from.,wndefs3.aiml
0,WNDEF GAVIALIDAE,*,*,Gavials.,wndefs3.aiml
0,WNDEF PROFITLESSLY,*,*,Without gain or profit.,wndefs3.aiml
0,WNDEF UNMERCENARY,*,*,Not mercenary; not influenced by financial gains.,wndefs3.aiml
0,WNDEF CLASSIFIABLE,*,*,Possible to classify.,wndefs3.aiml
0,WNDEF BLENNIOIDEA,*,*,Blennies; butterfishes; gunnels.,wndefs3.aiml
0,WNDEF BOISTEROUSNESS,*,*,A turbulent and stormy state of the sea; The property of being noisy and lively and unrestrained.,wndefs3.aiml
0,WNDEF COQUILLE,*,*,Seafood served in a scallop shell; A dish in the form of a scallop shell.,wndefs3.aiml
0,WNDEF MAXILLOFACIAL,*,*,Of or relating to the upper jaw and face (particularly with reference to specialized surgery of the maxilla).,wndefs3.aiml
0,WNDEF EROTICIZE,*,*,Give erotic or sexy character to something.,wndefs3.aiml
0,WNDEF MACKINAW,*,*,A short plaid coat made of made of thick woolen material; A heavy woolen cloth heavily napped and felted#Comma often with a plaid design; A flat-bottomed boat used on upper Great Lakes; A thick plaid blanket formerly used in the northwestern United States.,wndefs3.aiml
0,WNDEF AMPHOTERICIN,*,*,An antibiotic and antifungal agent.,wndefs3.aiml
0,WNDEF AVIATRIX,*,*,A woman aviator.,wndefs3.aiml
0,WNDEF CARDCASE,*,*,A small case for carrying business cards.,wndefs3.aiml
0,WNDEF RHINENCEPHALON,*,*,A center in the cerebral hemispheres that governs the sense of smell in lower animals; in humans it seems to mediate complex emotional behavior.,wndefs3.aiml
0,WNDEF CATAMITE,*,*,A boy who submits to a sexual relationship with a man.,wndefs3.aiml
0,WNDEF GREY POLYPODY,*,*,Fern growing on rocks or tree trunks and having fronds grayish and scurfy below; Americas and South Africa.,wndefs3.aiml
0,WNDEF NYMPHOMANIA,*,*,Abnormally intense sexual desire in women.,wndefs3.aiml
0,WNDEF DIHYBRID,*,*,A hybrid produced by parents that differ only at two gene loci that have two alleles each.,wndefs3.aiml
0,WNDEF COLD WAR,*,*,A state of political hostility between countries using means short of armed warfare; A state of political hostility that existed from 1945 until 1990 between countries led by the Soviet Union and countries led by the United States.,wndefs3.aiml
0,WNDEF VARIABLY,*,*,With variation; in a variable manner or to a variable degree.,wndefs3.aiml
0,WNDEF PROTECTORSHIP,*,*,The position of protector.,wndefs3.aiml
0,WNDEF CLUSTER OF DIFFERENTIATION 4,*,*,A glycoprotein that is found primarily on the surface of helper T cells.,wndefs3.aiml
0,WNDEF SULFANILAMIDE,*,*,A white odorless crystalline sulfa drug; the parent compound of most of the sulfa drugs.,wndefs3.aiml
0,WNDEF HOGFISH,*,*,Large wrasse of western Atlantic; head of male resembles a pig's snout.,wndefs3.aiml
0,WNDEF NEPENTHES,*,*,Pitcher plants.,wndefs3.aiml
0,WNDEF LATCH,*,*,Fasten with a latch; Catch for fastening a door or gate; a bar that can be lowered or slid into a groove; Spring-loaded doorlock that can only be opened from the outside with a key.,wndefs3.aiml
0,WNDEF SERIATIM,*,*,In a series; one after another.,wndefs3.aiml
0,WNDEF RUPICAPRA,*,*,Chamois.,wndefs3.aiml
0,WNDEF CHARLATANISM,*,*,The dishonesty of a charlatan.,wndefs3.aiml
0,WNDEF CYME,*,*,More or less flat-topped cluster of flowers in which the central or terminal flower opens first.,wndefs3.aiml
0,WNDEF INDULGENCE,*,*,An inability to resist the gratification of whims and desires; The remission by the pope of the temporal punishment in purgatory that is still due for sins even after absolution; A disposition to yield to the wishes of someone; The act of indulging or gratifying a desire.,wndefs3.aiml
0,WNDEF WILLING,*,*,Disposed or inclined toward.,wndefs3.aiml
0,WNDEF STRIKEBREAKING,*,*,Confrontational activities intended to break up a strike by workers.,wndefs3.aiml
0,WNDEF CLUSTER OF DIFFERENTIATION 8,*,*,A membrane glycoprotein that is found primarily on the surface of cytotoxic T cells.,wndefs3.aiml
0,WNDEF RHEIDAE,*,*,A family of birds coextensive with the order Rheiformes.,wndefs3.aiml
0,WNDEF DISCHARGE LAMP,*,*,A lamp that generates light by a discharge between two electrodes in a gas.,wndefs3.aiml
0,WNDEF CYMA,*,*,A molding for a cornice; in profile it is shaped like and S (partly concave and partly convex).,wndefs3.aiml
0,WNDEF TUTTI-FRUTTI,*,*,Ice cream containing chopped candied fruits.,wndefs3.aiml
0,WNDEF ICEBOAT,*,*,A sailing vessel with runners and a cross-shaped frame; suitable for traveling over ice.,wndefs3.aiml
0,WNDEF CHIPBOARD,*,*,A cheap hard material made from wood chips that are pressed together and bound with synthetic resin.,wndefs3.aiml
0,WNDEF ZOROASTER,*,*,Persian prophet who founded Zoroastrianism (circa 628-551 BC).,wndefs3.aiml
0,WNDEF HALLUCINATE,*,*,Perceive what is not there; have illusions.,wndefs3.aiml
0,WNDEF SCOFF,*,*,Treat with contemptuous disregard.,wndefs3.aiml
0,WNDEF TUSKER,*,*,Any mammal with prominent tusks (especially an elephant or wild boar).,wndefs3.aiml
0,WNDEF PRIESTESS,*,*,A woman priest.,wndefs3.aiml
0,WNDEF ESPALIER,*,*,A trellis on which ornamental shrub or fruit tree is trained to grow flat.,wndefs3.aiml
