0,WNDEF TOTALITARIAN,*,*,An adherent of totalitarian principles or totalitarian government; Characterized by a government in which the political authority exercises absolute and centralized control; Of or relating to the principles of totalitarianism according to which the state regulates every realm of life.,wndefs15.aiml
0,WNDEF MENIAL,*,*,A domestic servant.,wndefs15.aiml
0,WNDEF BEAN DIP,*,*,A dip made of cooked beans.,wndefs15.aiml
0,WNDEF BITTERISH,*,*,Somewhat bitter.,wndefs15.aiml
0,WNDEF SOTERIOLOGY,*,*,The branch of Christian theology that deals with salvation as the effect of a divine agency.,wndefs15.aiml
0,WNDEF BREECHES BUOY,*,*,A life buoy in the form of a ring with short breeches for support; used to transfer people from a ship.,wndefs15.aiml
0,WNDEF INTERPELLATE,*,*,Question formally about policy or government business.,wndefs15.aiml
0,WNDEF BABOON,*,*,Large terrestrial monkeys having doglike muzzles.,wndefs15.aiml
0,WNDEF ILLEGIBLE,*,*,(of handwriting#Comma print#Comma etc.) not legible.,wndefs15.aiml
0,WNDEF ALPACA,*,*,Wool of the alpaca.,wndefs15.aiml
0,WNDEF LUNACY,*,*,Obsolete terms for legal insanity.,wndefs15.aiml
0,WNDEF PUMPKIN PIE,*,*,Pie made of mashed pumpkin and milk and eggs and sugar.,wndefs15.aiml
0,WNDEF TAXABILITY,*,*,Liability to taxation.,wndefs15.aiml
0,WNDEF FRENCH PASTRY,*,*,Sweet filled pastry made of especially puff paste.,wndefs15.aiml
0,WNDEF VIRGINIA DEER,*,*,Common North American deer; tail has a white underside.,wndefs15.aiml
0,WNDEF SARGASSUM FISH,*,*,Small fantastically formed and colored fishes found among masses of sargassum.,wndefs15.aiml
0,WNDEF EXPLICANDUM,*,*,A statement of something (a fact or thing or expression) to be explained.,wndefs15.aiml
0,WNDEF REFINANCE,*,*,Renew the financing of something.,wndefs15.aiml
0,WNDEF PENETRALIA,*,*,The innermost parts.,wndefs15.aiml
0,WNDEF FIBROSITY,*,*,The quality of being fibrous.,wndefs15.aiml
0,WNDEF HAECKEL,*,*,German biologist and philosopher; advocated Darwinism and formulated the theory of recapitulation; was an exponent of materialistic monism (1834-1919).,wndefs15.aiml
0,WNDEF APPALLING,*,*,An experience that appalls; Causing consternation.,wndefs15.aiml
0,WNDEF TONSURED,*,*,Having a bald spot either shaved or natural.,wndefs15.aiml
0,WNDEF CAPET,*,*,King of France elected in 987 and founding the Capetian dynasty (940-996).,wndefs15.aiml
0,WNDEF REGARDANT,*,*,Looking backward.,wndefs15.aiml
