0,WNDEF SOUTHEASTER,*,*,A strong wind from the southeast.,wndefs13.aiml
0,WNDEF OBSCURENESS,*,*,The quality of being unclear or abstruse and hard to understand.,wndefs13.aiml
0,WNDEF TYIYN,*,*,100 tyiyn equal 1 som in Kyrgyzstan.,wndefs13.aiml
0,WNDEF ATTENDANT,*,*,A person who is present and participates in a meeting; Someone who waits on or tends to or attends to the needs of another.,wndefs13.aiml
0,WNDEF DIRTY LINEN,*,*,Personal matters that could be embarrassing if made public.,wndefs13.aiml
0,WNDEF LISP COMPILER,*,*,A compiler for programs written in LISP.,wndefs13.aiml
0,WNDEF INSIPID,*,*,Lacking interest or significance.,wndefs13.aiml
0,WNDEF DRAFTING TABLE,*,*,A worktable with adjustable top.,wndefs13.aiml
0,WNDEF CUT TO RIBBONS,*,*,Defeat totally.,wndefs13.aiml
0,WNDEF OPPORTUNITY COST,*,*,Cost in terms of foregone alternatives.,wndefs13.aiml
0,WNDEF HYPNOTIC,*,*,Of or relating to hypnosis; Attracting and holding interest as if by a spell.,wndefs13.aiml
0,WNDEF ARISTOCRATIC,*,*,Belonging to or characteristic of the nobility or aristocracy.,wndefs13.aiml
0,WNDEF PUBLISHING CONGLOMERATE,*,*,A conglomerate of publishing companies.,wndefs13.aiml
0,WNDEF UNDESIRABLE,*,*,Not desirable; One whose presence is undesirable.,wndefs13.aiml
0,WNDEF GENEALOGICALLY,*,*,In a genealogical manner.,wndefs13.aiml
0,WNDEF GOLDMARK,*,*,United States inventor (born in Hungary) who made the first TV broadcast in 1940 and invented the long-playing record in 1948 and pioneered video cassette recording (1906-1977).,wndefs13.aiml
0,WNDEF FERDINAND AND ISABELLA,*,*,Joint monarchs of Spain; Ferdinand V and Isabella I.,wndefs13.aiml
0,WNDEF SPINACH BLIGHT,*,*,A disease of spinach plants.,wndefs13.aiml
0,WNDEF MOONLIT,*,*,Lighted by moonlight.,wndefs13.aiml
0,WNDEF ANAMNESTIC,*,*,Of or relating to anamnesis.,wndefs13.aiml
0,WNDEF HAIRDRESSING,*,*,A toiletry for the hair.,wndefs13.aiml
0,WNDEF JONQUIL,*,*,Widely cultivated ornamental plant native to southern Europe but naturalized elsewhere having fragrant yellow or white clustered flowers; Often used colloquially for any yellow daffodil.,wndefs13.aiml
0,WNDEF PROFESSIONALISM,*,*,The expertness characteristic of a professional person.,wndefs13.aiml
0,WNDEF PARALLELISM,*,*,Similarity by virtue of corresponding.,wndefs13.aiml
0,WNDEF WYNNEA,*,*,A genus of fungi belonging to the family Sarcoscyphaceae.,wndefs13.aiml
0,WNDEF DOCTOR OF ARTS,*,*,A doctor's degree with a special disciplinary focus; An honorary arts degree.,wndefs13.aiml
0,WNDEF MILK SICKNESS,*,*,Caused by consuming milk from cattle suffering from trembles.,wndefs13.aiml
0,WNDEF GROSCHEN,*,*,100 groschen equal 1 schilling in Austria.,wndefs13.aiml
0,WNDEF FRAUDULENCE,*,*,A fraudulent or duplicitous representation; The quality of being fraudulent.,wndefs13.aiml
0,WNDEF TAKE THE CAKE,*,*,Rank first; used often in a negative context.,wndefs13.aiml
0,WNDEF COMMON CAPER,*,*,Prostrate spiny shrub of the Mediterranean region cultivated for its greenish flower buds which are pickled.,wndefs13.aiml
0,WNDEF WATER DOG,*,*,A person who enjoys being in or on the water; A dog accustomed to water and usually trained to retrieve waterfowl.,wndefs13.aiml
0,WNDEF RADIOACTIVE MATERIAL,*,*,Material that is radioactive.,wndefs13.aiml
0,WNDEF CESAREAN DELIVERY,*,*,The delivery of a fetus by surgical incision through the abdominal wall and uterus (from the belief that Julius Caesar was born that way).,wndefs13.aiml
0,WNDEF JOINT RETURN,*,*,A return filed by a husband and wife.,wndefs13.aiml
0,WNDEF CUTCH,*,*,Tannin extract derived from any of several mangrove barks of Pacific areas.,wndefs13.aiml
