0,WNDEF CINCH,*,*,Make something sure of SOMETHING_2; Tie a cinch around; Stable gear consisting of a band around a horse's belly that holds the saddle in place; A form of all fours in which the players bid for the privilege of naming trumps; Any undertaking that is easy to do; Get a grip on; get mastery of something.,wndefs9.aiml
0,WNDEF NEUROLOGIST,*,*,A medical specialist in the nervous system and the disorders affecting it.,wndefs9.aiml
0,WNDEF SEISMOSAURUS,*,*,Genus of large herbivorous dinosaurs of Cretaceous found in western North America.,wndefs9.aiml
0,WNDEF HONOLULU,*,*,The capital and largest city of Hawaii; located on a large bay on the island of Oahu.,wndefs9.aiml
0,WNDEF CARMICHAEL,*,*,United States songwriter (1899-1981).,wndefs9.aiml
0,WNDEF STRAIGHT MAN,*,*,A performer who acts as stooge to a comedian.,wndefs9.aiml
0,WNDEF KERNEL,*,*,The choicest or most essential or most vital part of some idea or experience; The inner and usually edible part of a seed or grain or nut or fruit stone.,wndefs9.aiml
0,WNDEF AX HANDLE,*,*,The handle of an ax.,wndefs9.aiml
0,WNDEF LONG-SPURRED VIOLET,*,*,Violet of eastern North America having lilac-purple flowers with a long slender spur.,wndefs9.aiml
0,WNDEF APOPLECTIFORM,*,*,Resembling apoplexy.,wndefs9.aiml
0,WNDEF IDIOTICALLY,*,*,In an idiotic manner.,wndefs9.aiml
0,WNDEF INFLIXIMAB,*,*,An anti-TNF compound (trade name Remicade) consisting of an antibody directed against TNF; it is given intravenously at one-month to three-month intervals; used in treatment of regional enteritis and rheumatoid arthritis.,wndefs9.aiml
0,WNDEF UNSIGHTLINESS,*,*,Ugliness that is unpleasant to look at.,wndefs9.aiml
0,WNDEF BAY WINDOW,*,*,A window that sticks out from the outside wall of a house.,wndefs9.aiml
0,WNDEF LEONARD,*,*,United States writer of thrillers (born in 1925).,wndefs9.aiml
0,WNDEF ANACYCLUS,*,*,Spanish pellitory.,wndefs9.aiml
0,WNDEF REFLEXIVE VERB,*,*,A verb whose agent performs an action that is directed at the agent.,wndefs9.aiml
0,WNDEF BACTERIZE,*,*,Subject to the action of bacteria.,wndefs9.aiml
0,WNDEF OPEN CIRCUIT,*,*,An incomplete electrical circuit in which no current flows.,wndefs9.aiml
0,WNDEF MUTILATOR,*,*,A person who mutilates or destroys or disfigures or cripples.,wndefs9.aiml
0,WNDEF GARLIC BUTTER,*,*,Butter seasoned with mashed garlic.,wndefs9.aiml
0,WNDEF GANG,*,*,An organized group of workmen; An association of criminals; Act as an organized group; Tool consisting of a combination of implements arranged to work together.,wndefs9.aiml
0,WNDEF MID-JANUARY,*,*,The middle part of January.,wndefs9.aiml
0,WNDEF ACOUSTIC NERVE,*,*,A composite sensory nerve supplying the hair cells of the vestibular organ and the hair cells of the cochlea.,wndefs9.aiml
0,WNDEF BAROQUE,*,*,Elaborate and extensive ornamentation in decorative art and architecture that flourished in Europe in the 17th century; Having elaborate symmetrical ornamentation.,wndefs9.aiml
0,WNDEF SERVICE STRIPE,*,*,An insignia worn to indicate years of service.,wndefs9.aiml
0,WNDEF EUCLID,*,*,Greek geometer (3rd century BC).,wndefs9.aiml
0,WNDEF FREE WILL,*,*,The power of making free choices unconstrained by external agencies.,wndefs9.aiml
0,WNDEF ORELANISM,*,*,The political philosophy of the Orleanists.,wndefs9.aiml
0,WNDEF PRAVASTATIN,*,*,An oral drug (trade name Pravachol) administered to reduce blood cholesterol levels; recommended after nonfatal heart attacks.,wndefs9.aiml
0,WNDEF GAUR,*,*,Wild ox of mountainous areas of eastern India.,wndefs9.aiml
0,WNDEF GEOLOGY,*,*,A science that deals with the history of the earth as recorded in rocks.,wndefs9.aiml
0,WNDEF UPSIDE-DOWN CAKE,*,*,Batter baked atop a layer of sweetened fruit then turned upside down so fruit is on top.,wndefs9.aiml
0,WNDEF CANADA JAY,*,*,Gray jay of northern North America with black-capped head and no crest; noted for boldness in thievery.,wndefs9.aiml
0,WNDEF BAILABLE,*,*,Admitting of bail.,wndefs9.aiml
0,WNDEF LOGICALLY,*,*,In a logical manner; According to logical reasoning.,wndefs9.aiml
0,WNDEF SELF-FULFILLMENT,*,*,The fulfillment of your capacities.,wndefs9.aiml
0,WNDEF REGENERATE,*,*,Restore strength; Undergo regeneration; Reformed spiritually or morally; Form or produce anew; Be formed or shaped anew; Replace (tissue or a body part) through the formation of new tissue; Return to life; get or give new life or energy; Amplify (an electron current) by causing part of the power in the output circuit to act upon the input circuit; Reestablish something on a new#Comma usually improved#Comma basis or make new or like new.,wndefs9.aiml
0,WNDEF LOUSE FLY,*,*,Bloodsucking dipterous fly parasitic on birds and mammals.,wndefs9.aiml
0,WNDEF GAUL,*,*,A Celt of ancient Gaul; An ancient region of western Europe that included what is now northern Italy and France and Belgium and part of Germany and the Netherlands.,wndefs9.aiml
0,WNDEF ROOF GARDEN,*,*,A garden on a flat roof of a building.,wndefs9.aiml
0,WNDEF VEGETARIANISM,*,*,A diet excluding all meat and fish.,wndefs9.aiml
0,WNDEF MAORI,*,*,The Oceanic language spoken by the Maori people in New Zealand; An ethnic minority of Polynesian and Melanesian descent who speak Maori and live in New Zealand.,wndefs9.aiml
0,WNDEF PRIESTLY,*,*,Associated with the priesthood or priests; Befitting or characteristic of a priest or the priesthood.,wndefs9.aiml
0,WNDEF COME TO LIGHT,*,*,Be revealed or disclosed.,wndefs9.aiml
0,WNDEF PORNOGRAPHY,*,*,Creative activity (writing or pictures or films etc.) of no literary or artistic value other than to stimulate sexual desire.,wndefs9.aiml
0,WNDEF CREME CARAMEL,*,*,Baked custard topped with caramel.,wndefs9.aiml
0,WNDEF SCOTCH BROTH,*,*,A thick soup made from beef or mutton with vegetables and pearl barley.,wndefs9.aiml
0,WNDEF SONGWRITER,*,*,A composer of words or music for popular songs.,wndefs9.aiml
0,WNDEF FIRST NAME,*,*,The name that precedes the surname.,wndefs9.aiml
0,WNDEF NON-STANDARD SPEECH,*,*,Speech that differs from the usual accepted#Comma easily recognizable speech of native adult members of a speech community.,wndefs9.aiml
0,WNDEF TECHNOPHILE,*,*,A person who is enthusiastic about new technology.,wndefs9.aiml
0,WNDEF BUTTON-DOWN,*,*,Unimaginatively conventional; Of a shirt; having the ends of the collar fastened down by buttons.,wndefs9.aiml
0,WNDEF INJUDICIOUSNESS,*,*,Lacking good judgment.,wndefs9.aiml
0,WNDEF AGON,*,*,A festivity in ancient Greece at which competitors contended for prizes.,wndefs9.aiml
0,WNDEF EWING'S SARCOMA,*,*,Malignant tumor in bone marrow (usually in the pelvis or in long bones).,wndefs9.aiml
0,WNDEF DIESTOCK,*,*,A device that holds the dies that cut external threads on metal cylinders.,wndefs9.aiml
0,WNDEF ARCHIANNELID,*,*,Small primitive marine worm lacking external segmentation and resembling polychaete larvae.,wndefs9.aiml
0,WNDEF UNSTUDIOUS,*,*,Not studious.,wndefs9.aiml
0,WNDEF CANADA LILY,*,*,Common lily of the eastern United States having nodding yellow or reddish flowers spotted with brown.,wndefs9.aiml
0,WNDEF GATE,*,*,Supply with a gate; A movable barrier in a fence or wall; Restrict (school boys') movement to the dormitory or campus as a means of punishment; Control with a valve or other device that functions like a gate; A computer circuit with several inputs but only one output that can be activated by particular combinations of inputs; Passageway (as in an air terminal) where passengers can embark or disembark.,wndefs9.aiml
0,WNDEF LEXICOGRAPHIC,*,*,Of or relating to lexicography.,wndefs9.aiml
0,WNDEF BOOKLET,*,*,A small book usually having a paper cover.,wndefs9.aiml
0,WNDEF PALLAS,*,*,A large asteroid; the second asteroid to be discovered.,wndefs9.aiml
0,WNDEF SPLIT-PEA,*,*,Dried hulled pea; used in soup.,wndefs9.aiml
0,WNDEF AIR-DROP,*,*,Drop (an object) from the air; unload something from a plane or helicopter.,wndefs9.aiml
0,WNDEF GOLFCART,*,*,A small motor vehicle in which golfers can ride between shots.,wndefs9.aiml
0,WNDEF GAVIA,*,*,Type genus of the Gavidae.,wndefs9.aiml
0,WNDEF ACCUMULATOR,*,*,A register that has a built-in adder that adds an input number to the contents of the accumulator.,wndefs9.aiml
0,WNDEF ON TAP,*,*,Available for immediate use; (of liquids) available by turning a tap.,wndefs9.aiml
0,WNDEF EPINEPHRINE,*,*,A catecholamine secreted by the adrenal medulla in response to stress (trade name Adrenalin); stimulates autonomic nerve action.,wndefs9.aiml
0,WNDEF YARDMASTER,*,*,A railroad employer who is in charge of a railway yard.,wndefs9.aiml
0,WNDEF GARY,*,*,A city in northwest Indiana on Lake Michigan; steel production.,wndefs9.aiml
0,WNDEF BIGMOUTHED,*,*,Unwisely talking too much.,wndefs9.aiml
0,WNDEF BRICKELLIA,*,*,Genus of herbs of southwestern America having usually creamy florets followed by one-seeded fruits in a prominent bristly sheath.,wndefs9.aiml
0,WNDEF GUNFIGHT,*,*,A fight involving shooting small arms with the intent to kill or frighten.,wndefs9.aiml
0,WNDEF EJECT,*,*,Leave an aircraft rapidly#Comma using an ejection seat or capsule.,wndefs9.aiml
0,WNDEF BIOLOGICAL GROUP,*,*,A group of plants or animals.,wndefs9.aiml
0,WNDEF GAVEL,*,*,A small mallet used by a presiding officer or a judge.,wndefs9.aiml
0,WNDEF AIREDALE,*,*,Breed of large wiry-coated terrier bred in Yorkshire.,wndefs9.aiml
0,WNDEF 1780S,*,*,The decade from 1780 to 1789.,wndefs9.aiml
0,WNDEF BLACKHEART,*,*,Heart cherry with dark flesh and skin cherry; Any of various diseases in which the central tissues blacken.,wndefs9.aiml
0,WNDEF BRINDLED,*,*,Having a gray or brown streak or a pattern or a patchy coloring; used especially of the patterned fur of cats.,wndefs9.aiml
0,WNDEF GULF OF CORINTH,*,*,Inlet of the Ionian Sea between central Greece and the Peloponnesus.,wndefs9.aiml
0,WNDEF CUIRASS,*,*,Medieval body armor that covers the chest and back.,wndefs9.aiml
0,WNDEF CROWNED,*,*,Provided with or as if with a crown or a crown as specified; Having an artificial crown on a tooth.,wndefs9.aiml
0,WNDEF ARMENIA,*,*,A landlocked republic in southwestern Asia; formerly an Asian soviet; modern Armenia is but a fragment of ancient Armenia which was one of the world's oldest civilizations; throughout 2500 years the Armenian people have been invaded and oppressed by their neighbors.,wndefs9.aiml
0,WNDEF MANTIS SHRIMP,*,*,Tropical marine burrowing crustaceans with large grasping appendages.,wndefs9.aiml
0,WNDEF STRETCHER PARTY,*,*,A party of people with stretchers to carry an injured person.,wndefs9.aiml
0,WNDEF SOLOMON'S-SEAL,*,*,Any of several plants of the genus Polygonatum having paired drooping yellowish-green flowers and a thick rootstock with scars shaped like Solomon's seal.,wndefs9.aiml
0,WNDEF GET ON,*,*,Appear in a show#Comma on T.V. or radio; Grow late or (of time) elapse.,wndefs9.aiml
0,WNDEF MALABSORPTION,*,*,Abnormal absorption of nutrients from the digestive tract.,wndefs9.aiml
0,WNDEF CENTILITER,*,*,A metric unit of volume equal to one hundredth of a liter.,wndefs9.aiml
0,WNDEF QEPIQ,*,*,100 qepiq equal 1 manat in Azerbaijan.,wndefs9.aiml
0,WNDEF AGRA,*,*,A city in northern India; former capital of the Mogul empire; site of the Taj Mahal.,wndefs9.aiml
0,WNDEF BROMIC,*,*,Relating to or containing bromine (especially pentavalent bromine).,wndefs9.aiml
0,WNDEF JOINTLY,*,*,In collaboration or cooperation; In conjunction with; combined.,wndefs9.aiml
0,WNDEF SOLIDLY,*,*,With strength and soundness; As an undiversified whole.,wndefs9.aiml
0,WNDEF STORK,*,*,Large mostly Old World wading birds typically having white-and-black plumage.,wndefs9.aiml
0,WNDEF STORE,*,*,A supply of something available for future use; Keep or lay aside for future use; Find a place for and put away for storage.,wndefs9.aiml
0,WNDEF PEPPERMINT PATTY,*,*,A patty flavored with peppermint.,wndefs9.aiml
0,WNDEF REQUISITENESS,*,*,The state of being absolutely required.,wndefs9.aiml
0,WNDEF PALEOCEREBELLUM,*,*,The anterior lobe of the cerebellum which was one of the earliest parts of the hindbrain to develop in mammals.,wndefs9.aiml
0,WNDEF JEWELRY,*,*,An adornment (as a bracelet or ring or necklace) made of precious metals and set with gems (or imitation gems).,wndefs9.aiml
0,WNDEF BEANBAG,*,*,A small cloth bag filled with dried beans; thrown in games.,wndefs9.aiml
0,WNDEF FOIE GRAS,*,*,A pate made from goose liver (marinated in Cognac) and truffles.,wndefs9.aiml
0,WNDEF STORM,*,*,A direct and violent assault on a stronghold; A violent commotion or disturbance; Attack by storm; attack suddenly; Take something by force; Blow hard; A violent weather condition with winds 64-72 knots (11 on the Beaufort scale) and precipitation and thunder and lightening; Rain#Comma hail#Comma or snow hard and be very windy#Comma often with thunder or lightning.,wndefs9.aiml
0,WNDEF GAFF,*,*,A spar rising aft from a mast to support the head of a quadrilateral fore-and-aft sail; An iron hook with a handle; used for landing large fish.,wndefs9.aiml
0,WNDEF ALLUDE,*,*,Make a more or less disguised reference to something.,wndefs9.aiml
0,WNDEF STORY,*,*,A piece of fiction that narrates a chain of related events.,wndefs9.aiml
0,WNDEF HAYRACK,*,*,A rack that holds hay for feeding livestock; A frame attached to a wagon to increase the amount of hay it can carry.,wndefs9.aiml
0,WNDEF CAR DOOR,*,*,The door of a car.,wndefs9.aiml
0,WNDEF HOMOCERCAL,*,*,Possessing a symmetrical tail that extends beyond the end of the vertebral column (as in most bony fishes).,wndefs9.aiml
0,WNDEF PERSIAN GULF WAR,*,*,A war fought between a coalition led by the United States and Iraq to free Kuwait from Iraqi invaders; 1990-1991.,wndefs9.aiml
0,WNDEF BANKING INDUSTRY,*,*,Banks collectively.,wndefs9.aiml
0,WNDEF GAEL,*,*,A Gaelic-speaking Celt in Ireland or Scotland or the Isle of Man.,wndefs9.aiml
0,WNDEF SWORDTAIL,*,*,Freshwater fish of Central America having a long swordlike tail; popular aquarium fish.,wndefs9.aiml
0,WNDEF RECOVERY ROOM,*,*,A hospital room for the care of patients immediately after surgery.,wndefs9.aiml
0,WNDEF PATCHING,*,*,The act of mending a hole in a garment by sewing a patch over it.,wndefs9.aiml
0,WNDEF CONTEMPTUOUSLY,*,*,Without respect; in a disdainful manner.,wndefs9.aiml
0,WNDEF GENUS PLESIOSAURUS,*,*,A reptile genus of suborder Plesiosauria.,wndefs9.aiml
0,WNDEF EPICUREANISM,*,*,A doctrine of hedonism that was defended by several ancient Greek philosophers.,wndefs9.aiml
0,WNDEF ANCIENT GREEK,*,*,The Greek language prior to the Roman Empire.,wndefs9.aiml
0,WNDEF COMATE,*,*,Of certain seeds (such as cotton) having a tuft or tufts of hair; Bearing a coma; crowned something with an assemblage of branches or leaves or bracts.,wndefs9.aiml
0,WNDEF FORGIVE,*,*,Absolve something from payment; Stop blaming or grant forgiveness.,wndefs9.aiml
0,WNDEF SMALL WHITE,*,*,Small widely distributed form.,wndefs9.aiml
0,WNDEF POSTCARD,*,*,A card for sending messages by post without an envelope.,wndefs9.aiml
0,WNDEF TRANSMISSION,*,*,The gears that transmit power from an automobile engine via the driveshaft to the live axle; Communication by means of transmitted signals; The act of sending a message; causing a message to be transmitted.,wndefs9.aiml
0,WNDEF PORT JACKSON FIG,*,*,Australian tree resembling the banyan often planted for ornament; introduced into South Africa for brushwood.,wndefs9.aiml
0,WNDEF MELANOTIS,*,*,A genus of Mimidae.,wndefs9.aiml
0,WNDEF HIGH-STEPPED,*,*,Having or moving with a high step.,wndefs9.aiml
0,WNDEF IXODES PACIFICUS,*,*,Feeds on dusky-footed wood rat and bites humans; principal vector for Lyme disease in western United States especially northern California.,wndefs9.aiml
0,WNDEF VINTNER,*,*,Someone who makes wine; Someone who sells wine.,wndefs9.aiml
0,WNDEF SCALAGE,*,*,The act of scaling in weight or quantity or dimension; Estimation of the amount of lumber in a log.,wndefs9.aiml
0,WNDEF ANTHERICUM,*,*,Genus of Old World (mainly African) perennial herbs; sometimes placed in family Asphodelaceae.,wndefs9.aiml
0,WNDEF NAMBY-PAMBY,*,*,An insipid weakling who is foolishly sentimental; Weak in willpower#Comma courage or vitality.,wndefs9.aiml
0,WNDEF RESERVATION,*,*,A district that is reserved for particular purpose; Something reserved in advance (as a hotel accommodation or a seat on a plane etc.); A statement that limits or restricts some claim; The written record or promise of an arrangement by which accommodations are secured in advance; The act of keeping back or setting aside for some future occasion.,wndefs9.aiml
0,WNDEF PHALANGIDA,*,*,Harvestmen.,wndefs9.aiml
0,WNDEF NORTHERN ALLIANCE,*,*,A multiethnic alliance in Afghanistan who practice a moderate form of Islam and are united in their opposition to the Taliban.,wndefs9.aiml
0,WNDEF BEARISH,*,*,Expecting prices to fall.,wndefs9.aiml
0,WNDEF ACHROMATIC VISION,*,*,Vision using the rods.,wndefs9.aiml
0,WNDEF MALTED,*,*,A milkshake made with malt powder; Of grain that has been converted into malt.,wndefs9.aiml
0,WNDEF GEISEL,*,*,United States writer of children's books (1904-1991).,wndefs9.aiml
0,WNDEF COTINGA,*,*,Passerine bird of New World tropics.,wndefs9.aiml
0,WNDEF STEAM TURBINE,*,*,Turbine in which steam strikes blades and makes them turn.,wndefs9.aiml
0,WNDEF TERTULLIAN,*,*,Carthaginian theologian whose writing influenced early Christian theology (160-230).,wndefs9.aiml
0,WNDEF SATISFY,*,*,Fulfil the requirements or expectations of something; Make something happy or satisfied.,wndefs9.aiml
0,WNDEF PRODUCTION LINE,*,*,Mechanical system in a factory whereby an article is conveyed through sites at which successive operations are performed on it.,wndefs9.aiml
