0,WNDEF CONFIGURATION,*,*,An arrangement of parts or elements.,wndefs11.aiml
0,WNDEF MACADAMIZE,*,*,Surface with macadam.,wndefs11.aiml
0,WNDEF PASTRY COOK,*,*,A chef who specializes in pastry.,wndefs11.aiml
0,WNDEF AGO,*,*,In the past; Gone by; or in the past.,wndefs11.aiml
0,WNDEF ILLUMINATED,*,*,Provided with artificial light.,wndefs11.aiml
0,WNDEF RUNNER-UP,*,*,The competitor who finishes second.,wndefs11.aiml
0,WNDEF TRAWLER,*,*,A fishing boat that uses a trawl net or dragnet to catch fish; A fisherman who use a trawl net.,wndefs11.aiml
0,WNDEF TACTICAL,*,*,Of or pertaining to tactic or tactics.,wndefs11.aiml
0,WNDEF LEPTOPTILUS,*,*,Adjutant birds and marabous.,wndefs11.aiml
0,WNDEF LARVACEA,*,*,Small free-swimming tunicates; sometimes classified as an order.,wndefs11.aiml
0,WNDEF OFTENER,*,*,More often or more frequently.,wndefs11.aiml
0,WNDEF DISTURBED,*,*,Emotionally unstable and having difficulty coping with personal relationships; Having the place or position changed.,wndefs11.aiml
0,WNDEF SERIOCOMIC,*,*,Having a mixture of serious with the comic with comic predominating.,wndefs11.aiml
0,WNDEF LIP OFF,*,*,Speak spontaneously and without restraint.,wndefs11.aiml
0,WNDEF ANU,*,*,Babylonian god of the sky; one of the supreme triad including Bel and Ea.,wndefs11.aiml
0,WNDEF GENUS SALPIGLOSSIS,*,*,Small genus of herbs of the southern Andes having large showy flowers.,wndefs11.aiml
0,WNDEF COPEPODA,*,*,Minute planktonic or parasitic crustaceans.,wndefs11.aiml
0,WNDEF ANY,*,*,To any degree or extent; One or some or every or all without specification.,wndefs11.aiml
0,WNDEF BOTRYCHIUM,*,*,Grape fern; moonwort.,wndefs11.aiml
0,WNDEF NATIONAL BASEBALL HALL OF FAME,*,*,A Hall of Fame and museum in Cooperstown#Comma New York#Comma honoring great baseball players.,wndefs11.aiml
0,WNDEF COMMINUTED FRACTURE,*,*,Fracture in which the bone is splintered or crushed.,wndefs11.aiml
0,WNDEF SECRET INTELLIGENCE SERVICE,*,*,The government agency in the United Kingdom that is responsible for internal security and counterintelligence overseas.,wndefs11.aiml
0,WNDEF ANT,*,*,Social insect living in organized colonies; characteristically the males and fertile queen have wings during breeding season; wingless sterile females are the workers.,wndefs11.aiml
0,WNDEF HOLOCENE,*,*,Approximately the last 10#Comma000 years.,wndefs11.aiml
0,WNDEF DACOIT,*,*,A member of an armed gang of robbers.,wndefs11.aiml
0,WNDEF BUOYANT,*,*,Characterized by liveliness and lightheartedness; Tending to float on a liquid or rise in air or gas.,wndefs11.aiml
0,WNDEF ACCEPTATION,*,*,Acceptance as true or valid.,wndefs11.aiml
0,WNDEF SINE DIE,*,*,Without a date fixed (as of an adjournment).,wndefs11.aiml
0,WNDEF NONRADIOACTIVE,*,*,Not radioactive.,wndefs11.aiml
0,WNDEF ANI,*,*,Black tropical American cuckoo.,wndefs11.aiml
0,WNDEF MINISTERIALLY,*,*,In the manner of a clergyman.,wndefs11.aiml
0,WNDEF HACIENDA,*,*,A large estate in Spanish-speaking countries; The main house on a ranch or large estate.,wndefs11.aiml
0,WNDEF SABOT,*,*,A shoe carved from a single block of wood.,wndefs11.aiml
0,WNDEF DERIVED FUNCTION,*,*,The result of mathematical differentiation; the instantaneous change of one quantity relative to another; df(x)/dx.,wndefs11.aiml
0,WNDEF SOCRATIC,*,*,Of or relating to Socrates or to his method of teaching.,wndefs11.aiml
0,WNDEF FISH CHOWDER,*,*,Chowder containing fish.,wndefs11.aiml
0,WNDEF CLITOCYBE SUBCONNEXA,*,*,An edible white agaric that fruits in dense clusters; the gills are narrow and crowded and the stalk in fleshy and unpolished.,wndefs11.aiml
0,WNDEF MERIDIONAL,*,*,Of or relating to a meridian; Located in the south or characteristic of southern people or places.,wndefs11.aiml
0,WNDEF AMPHIBIAN,*,*,A flat-bottomed motor vehicle that can travel on land or water; Cold-blooded vertebrate typically living on land but breeding in water; aquatic larvae undergo metamorphosis into adult form; An airplane designed to take off and land on water.,wndefs11.aiml
0,WNDEF ANA,*,*,A collection of anecdotes about a person or place; Mother of the ancient Irish gods; sometimes identified with Danu.,wndefs11.aiml
0,WNDEF PLATYSMA,*,*,Either of two broad muscles located on either side of the neck and innervated by the facial nerve; extends from lower jaw to clavicle and is involved in moving the mouth and jaw.,wndefs11.aiml
0,WNDEF COMMON CALAMINT,*,*,Mint-scented perennial of central and southern Europe.,wndefs11.aiml
0,WNDEF BASIDIOMYCETES,*,*,Large class of higher fungi coextensive with subdivision Basidiomycota.,wndefs11.aiml
0,WNDEF KUIPER BELT,*,*,A disk-shaped region of minor planets outside the orbit of Neptune.,wndefs11.aiml
0,WNDEF VAS DEFERENS,*,*,A duct that carries spermatozoa from the epididymis to the ejaculatory duct.,wndefs11.aiml
0,WNDEF POTSHERD,*,*,A shard of pottery.,wndefs11.aiml
0,WNDEF AS THE CROW FLIES,*,*,By the shortest and most direct route.,wndefs11.aiml
0,WNDEF DISTURBER,*,*,A troubler who disquiets or interferes with peace and quiet; someone who causes disorder and commotion.,wndefs11.aiml
0,WNDEF CONTROL PANEL,*,*,Electrical device consisting of an insulated panel containing switches and dials and meters for controlling other electrical devices.,wndefs11.aiml
0,WNDEF POISE,*,*,A cgs unit of dynamic viscosity equal to one dyne-second per square centimeter; the viscosity of a fluid in which a force of one dyne per square centimeter maintains a velocity of 1 centimeter per second; A state of being balanced in a stable equilibrium; Hold or carry in equilibrium; Cause to be balanced or suspended; Be motionless#Comma in suspension.,wndefs11.aiml
0,WNDEF POMOXIS,*,*,Crappies.,wndefs11.aiml
0,WNDEF POSITIVE REINFORCING STIMULUS,*,*,A reinforcing stimulus that serves to increase the likelihood of the response that produces it.,wndefs11.aiml
0,WNDEF UNINHABITED,*,*,Not having inhabitants; not lived in.,wndefs11.aiml
0,WNDEF SENSATION,*,*,An unelaborated elementary awareness of stimulation; A general feeling of excitement and heightened interest; A state of widespread public excitement and interest.,wndefs11.aiml
0,WNDEF SOCIOLOGY,*,*,The study and classification of human societies.,wndefs11.aiml
0,WNDEF ABRUZZI,*,*,A mountainous region of central Italy on the Adriatic.,wndefs11.aiml
